year,variable,ctag,vtag,scenario,units,type,latbox,error,error_min,error_max,valuemean,value,model
2252,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.844126026,0.507134103,2.745940359,1.474902512,1.454064974,CMIP5
2253,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.584055062,1.113887913,2.675092291,2.075974425,2.176388965,CMIP5
2253,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.921225743,-1.023690307,1.371438994,0.544297573,0.726902681,CMIP5
2253,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.278897818,0.46755343,3.698782602,1.533737419,1.339748821,CMIP5
2254,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.516241625,1.256573776,2.531089723,1.916352844,1.805150641,CMIP5
2254,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.098182583,-1.380621241,1.472602346,0.503507921,0.729020335,CMIP5
2254,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.075636455,0.344342966,3.037279356,1.415203809,1.530576414,CMIP5
2255,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.606682288,1.048725071,2.5088409,1.908595952,1.981719252,CMIP5
2255,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.986504461,-1.266618111,1.194019249,0.457769477,0.768999768,CMIP5
2255,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.172521298,0.398947787,3.248338027,1.452697523,1.463826021,CMIP5
2256,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.532776662,1.207610058,2.593518272,2.050688316,2.157808379,CMIP5
2256,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.956557634,-1.200435863,1.194313471,0.480634388,0.768924733,CMIP5
2256,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.314156842,0.461501912,3.793953607,1.57180739,1.388882641,CMIP5
2257,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.592976122,1.053744822,2.496495545,1.830272883,1.861171366,CMIP5
2257,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.048463966,-1.436657191,1.233828001,0.38708583,0.660336478,CMIP5
2257,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.975299626,0.440874651,2.885013429,1.445042672,1.631259577,CMIP5
2258,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.47050978,1.050270166,2.190320543,1.852791345,2.100160286,CMIP5
2258,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.138003013,-1.597527944,1.398210364,0.347337299,0.691287173,CMIP5
2258,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.3500495,0.358983012,3.697688808,1.50765886,1.458889677,CMIP5
2259,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.466449675,1.168624379,2.298334272,1.847995357,2.095956497,CMIP5
2259,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.965312928,-1.177374804,1.418337401,0.447132267,0.643938976,CMIP5
2259,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.285210804,0.163251294,3.475708314,1.403193515,1.399137197,CMIP5
2260,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.544962467,1.114701567,2.475418156,2.019372255,2.221644971,CMIP5
2260,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.056582068,-1.346847021,1.421834202,0.471867116,0.779008105,CMIP5
2260,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.374227801,0.402453035,3.822265667,1.549717908,1.442636911,CMIP5
2261,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.725943975,1.218865452,2.762304265,2.03838285,2.36984638,CMIP5
2261,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.884322515,-1.066269514,1.162121165,0.484975909,0.740935595,CMIP5
2261,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.446405845,0.145512218,3.828574305,1.555312758,1.518124545,CMIP5
2262,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.542748755,1.31401688,2.56811961,1.908559136,1.818111642,CMIP5
2262,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.966691872,-1.310753101,1.018205474,0.401358257,0.779855559,CMIP5
2262,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.053646972,0.474178705,3.128864119,1.508749861,1.578053368,CMIP5
2263,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.536240146,1.129575177,2.432762227,2.040554237,2.237880974,CMIP5
2263,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.07257285,-1.345036461,1.487158999,0.487373065,0.736342739,CMIP5
2263,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.351020723,0.427969087,3.77779845,1.555499851,1.381086744,CMIP5
2264,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.698192969,1.006487987,2.862351342,2.176776197,2.314995811,CMIP5
2264,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.863153232,-0.835011032,1.499080046,0.591181012,0.703753445,CMIP5
2264,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.30649294,0.30273448,3.697362139,1.587861856,1.564954484,CMIP5
2265,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.797233412,0.917145769,3.06845055,2.168770987,2.411642659,CMIP5
2265,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.981561937,-1.129017912,1.470832341,0.528880594,0.737855852,CMIP5
2265,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.549461465,0.286064204,4.197468861,1.642178948,1.514823499,CMIP5
2266,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.574351538,1.07536261,2.404942527,2.02071935,2.356921417,CMIP5
2266,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.915690697,-0.969342919,1.437446362,0.584120395,0.727745721,CMIP5
2266,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.20382192,0.349117217,3.326263874,1.438864344,1.406434512,CMIP5
2267,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.664262349,1.008143594,2.342207179,1.759666984,2.164191884,CMIP5
2267,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.906867775,-1.029628803,1.362583186,0.520252689,0.748479015,CMIP5
2267,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.673131897,0.31485974,2.037772659,1.241406304,1.330047401,CMIP5
2268,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.641103707,0.887013394,2.445836806,1.985988904,2.262745142,CMIP5
2268,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.056212499,-1.306398337,1.469425089,0.493453303,0.780830462,CMIP5
2268,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.304090125,0.273378644,3.569143566,1.494833303,1.460621394,CMIP5
2269,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.611109393,0.938679279,2.44988345,1.816819401,1.687380879,CMIP5
2269,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.042683223,-1.382837437,1.211418755,0.444015852,0.720917541,CMIP5
2269,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.110090924,0.244078944,3.044107154,1.37467401,1.473902965,CMIP5
2270,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.621541437,0.854756988,2.515213593,1.834690262,2.015379123,CMIP5
2270,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.143357807,-1.54003673,1.445430791,0.397793711,0.576749216,CMIP5
2270,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.153512526,0.278007913,3.231383505,1.439127522,1.548044553,CMIP5
2271,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.500485121,1.093365623,2.330371619,1.882469134,2.14446063,CMIP5
2271,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.899755404,-1.040365435,1.323311133,0.489881563,0.710173151,CMIP5
2271,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.224764262,0.378090157,3.37073678,1.394683852,1.283817536,CMIP5
2272,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.442031957,1.263374484,2.425444497,1.836348825,1.79760979,CMIP5
2272,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.897095932,-1.025165725,1.279350258,0.498899943,0.771106138,CMIP5
2272,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.995605601,0.349906272,2.822775256,1.33948062,1.464969081,CMIP5
2273,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.710764459,1.153577054,3.024424822,2.118139878,1.958161918,CMIP5
2273,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.978738589,-1.151848245,1.351592967,0.48351722,0.718488149,CMIP5
2273,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.498680212,0.435088452,4.176272864,1.636683487,1.467827366,CMIP5
2274,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.57331994,1.09266044,2.612682126,1.953516635,2.071472753,CMIP5
2274,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.06100508,-1.341041553,1.448611077,0.455759154,0.719913587,CMIP5
2274,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.328744698,0.311652533,3.583195527,1.500087548,1.53714552,CMIP5
2275,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.667898313,1.20516428,2.971734104,2.069798297,1.947897184,CMIP5
2275,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.968651612,-1.171992389,1.279692644,0.486178033,0.794733052,CMIP5
2275,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.508885765,0.410431451,4.14372644,1.585592733,1.418778546,CMIP5
2276,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.551130465,1.260870228,2.654064022,2.092880524,2.200707446,CMIP5
2276,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.867723597,-0.9637112,1.210811597,0.512486978,0.793993268,CMIP5
2276,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.250254593,0.466877379,3.617774977,1.582198596,1.449169226,CMIP5
2277,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.437730589,1.305073107,2.390190808,2.022778139,2.218999206,CMIP5
2277,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.004657997,-1.265865391,1.328305186,0.443805761,0.726012479,CMIP5
2277,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.211799807,0.579060427,3.547294706,1.580999852,1.445784449,CMIP5
2278,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.646438464,0.929862898,2.568053196,1.761186171,1.943240454,CMIP5
2278,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.148717823,-1.506580649,1.44468767,0.432593736,0.741341357,CMIP5
2278,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.007988385,0.18852144,2.812247902,1.330806832,1.504590511,CMIP5
2279,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.629812096,0.961051555,2.393607289,1.779811841,1.997398135,CMIP5
2279,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.191245501,-1.666004514,1.404959836,0.388906858,0.65291148,CMIP5
2279,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.033990704,0.308139996,2.943463386,1.393060083,1.457052661,CMIP5
2280,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.741356368,0.967109012,2.855600393,2.053994316,2.387582113,CMIP5
2280,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.938291098,-1.139840547,1.256743121,0.480536539,0.705082133,CMIP5
2280,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.479494112,0.336531658,3.995441223,1.575426523,1.43746079,CMIP5
2281,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.586961777,1.103848413,2.616385379,2.075185298,2.251193199,CMIP5
2281,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.918316469,-1.062694176,1.35117847,0.485879334,0.667554343,CMIP5
2281,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.282383234,0.436294079,3.679080082,1.591349841,1.479767966,CMIP5
2282,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.902502478,0.038756099,2.256027549,1.387345036,1.641285802,CMIP5
2282,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.10773769,-1.567346479,1.188542993,0.35325736,0.678389119,CMIP5
2282,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.625601206,0.276629142,1.606102538,1.035927878,1.270429398,CMIP5
2283,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.481514076,1.12816229,2.392675942,1.828910303,1.932570903,CMIP5
2283,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.143174171,-1.601721482,1.217767766,0.389600786,0.732664767,CMIP5
2283,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.340289906,0.395497441,3.678855823,1.441218129,1.345848525,CMIP5
2284,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.622599287,0.869705473,2.398895511,1.896644777,2.139978431,CMIP5
2284,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.814267764,-0.886640548,1.215085372,0.512308358,0.798063119,CMIP5
2284,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.175055819,0.285037035,3.28553604,1.386186471,1.289612762,CMIP5
2285,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.48661245,1.174182131,2.357385186,2.017064364,2.128301851,CMIP5
2285,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.994305577,-1.178385121,1.445500149,0.524535687,0.772237305,CMIP5
2285,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.220427519,0.417082788,3.517517616,1.49472076,1.26009238,CMIP5
2286,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.566229037,1.135783875,2.465617484,1.887531729,1.781791921,CMIP5
2286,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.948108944,-1.105049292,1.33069501,0.533532492,0.748099777,CMIP5
2286,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.959476659,0.416718143,2.724274509,1.356078521,1.490767223,CMIP5
2287,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.761938557,1.089219152,3.062880557,2.041036221,2.08829104,CMIP5
2287,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.847672127,-0.936005518,1.21840575,0.531349519,0.726522265,CMIP5
2287,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.482420076,0.347629738,3.998886651,1.511617088,1.361768902,CMIP5
2288,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.494085627,1.148315134,2.354368736,1.873408972,1.837423467,CMIP5
2288,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.088544327,-1.418029767,1.397857244,0.465872506,0.734416973,CMIP5
2288,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.108618248,0.413898282,3.132440878,1.409732779,1.456211542,CMIP5
2289,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.604763141,0.979925325,2.455970407,2.037290874,2.313244324,CMIP5
2289,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.060929515,-1.394849364,1.34076596,0.446274634,0.807848283,CMIP5
2289,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.312989695,0.313753535,3.731195798,1.593005468,1.505396108,CMIP5
2290,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.530436723,1.059019584,2.350153739,1.837398032,1.928674804,CMIP5
2290,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.137927711,-1.570655844,1.372727071,0.404099197,0.730765326,CMIP5
2290,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.315720658,0.221594754,3.499330856,1.435532483,1.477013712,CMIP5
2291,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.683406761,0.70377871,2.291622577,1.575188915,1.918308162,CMIP5
2291,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.231258398,-1.771543438,1.426360913,0.361367339,0.715013229,CMIP5
2291,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.876323015,0.295462744,2.475322291,1.216047963,1.229767163,CMIP5
2292,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.446239981,1.190501078,2.286091648,1.799359447,2.014940092,CMIP5
2292,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.114569084,-1.549959103,1.322521772,0.387746503,0.70111466,CMIP5
2292,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.025060425,0.410006902,3.039853826,1.413595072,1.314255157,CMIP5
2293,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.413171438,1.184132653,2.140020611,1.820989505,2.065921745,CMIP5
2293,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.975841914,-1.196477778,1.418779972,0.447445969,0.655481,CMIP5
2293,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,0.922562194,0.427238927,2.816399294,1.375677564,1.410440931,CMIP5
2294,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.556745748,0.920794485,2.324590374,1.710615157,1.954901586,CMIP5
2294,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.930756952,-1.121010928,1.343796244,0.445965222,0.618128795,CMIP5
2294,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.206895392,0.046285162,3.094947963,1.266895612,1.419480113,CMIP5
2295,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.533046964,1.074130777,2.523406216,1.886967008,2.022913017,CMIP5
2295,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.990523087,-1.379675033,1.136137229,0.352284567,0.689730197,CMIP5
2295,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.399239665,0.384400607,3.903081274,1.53637964,1.294192614,CMIP5
2296,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.348294541,1.217963048,2.053301465,1.832098267,1.934952555,CMIP5
2296,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.021859231,-1.461759204,1.167492834,0.311583428,0.578434181,CMIP5
2296,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.178987182,0.489923237,3.495869308,1.522215496,1.38924294,CMIP5
2297,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.485595643,1.066725333,2.39097388,1.849010995,1.978523488,CMIP5
2297,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.155876935,-1.662113275,1.315265602,0.349219812,0.697162912,CMIP5
2297,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.326337638,0.343418555,3.65198319,1.501826419,1.281361416,CMIP5
2298,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.551310338,1.053408283,2.555351092,1.889606433,2.008796097,CMIP5
2298,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,0.919279373,-1.13786785,1.259030284,0.450163514,0.720516987,CMIP5
2298,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.345958793,0.320083126,3.693218807,1.44139002,1.288279403,CMIP5
2299,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.40650782,1.867496312,2.869128593,2.193742792,1.986130253,CMIP5
2299,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.1675521,-1.393097938,1.53963151,0.560313762,0.676101265,CMIP5
2299,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.052762357,0.503960523,3.365588314,1.635567204,1.381422938,CMIP5
2300,fgco2,ocean,fgco2,rcp45,PgC/yr,Simulated,global,0.366610671,1.657944871,2.49532563,2.130981951,2.185328652,CMIP5
2300,fgco2,ocean,fgco2_HL,rcp45,PgC/yr,Simulated,HL,1.123722847,-1.285757494,1.24989842,0.35685169,0.731632917,CMIP5
2300,fgco2,ocean,fgco2_LL,rcp45,PgC/yr,Simulated,LL,1.433960634,0.417839192,3.781082678,1.776578206,1.453695477,CMIP5
